data,blur,noise,mode,c,method,iteration,oracle,network_forward,backtracks,mean_rel_primal_error,panel
real,train,train,bv,0.5,plain-FBHF,345,1380,0,0,0.0035480819642543793,a
real,train,train,bv,0.5,plain-FBHF,346,1384,0,0,0.00353471701964736,a
real,train,train,bv,0.5,plain-FBHF,347,1388,0,0,0.0035214354284107685,a
real,train,train,bv,0.5,plain-FBHF,348,1392,0,0,0.003508237423375249,a
real,train,train,bv,0.5,plain-FBHF,349,1396,0,0,0.003495121607556939,a
real,train,train,bv,0.5,plain-FBHF,350,1400,0,0,0.0034820877481251955,a
real,train,train,bv,0.5,plain-FBHF,351,1404,0,0,0.0034691353794187307,a
real,train,train,bv,0.5,plain-FBHF,352,1408,0,0,0.0034562647342681885,a
real,train,train,bv,0.5,plain-FBHF,353,1412,0,0,0.003443474415689707,a
real,train,train,bv,0.5,plain-FBHF,354,1416,0,0,0.0034307637251913548,a
real,train,train,bv,0.5,plain-FBHF,355,1420,0,0,0.0034181326627731323,a
real,train,train,bv,0.5,plain-FBHF,356,1424,0,0,0.0034055798314511776,a
real,train,train,bv,0.5,plain-FBHF,357,1428,0,0,0.0033931052312254906,a
real,train,train,bv,0.5,plain-FBHF,358,1432,0,0,0.0033807079307734966,a
real,train,train,bv,0.5,plain-FBHF,359,1436,0,0,0.0033683867659419775,a
real,train,train,bv,0.5,plain-FBHF,360,1440,0,0,0.003356142435222864,a
real,train,train,bv,0.5,plain-FBHF,361,1444,0,0,0.003343973308801651,a
real,train,train,bv,0.5,plain-FBHF,362,1448,0,0,0.003331879386678338,a
real,train,train,bv,0.5,plain-FBHF,363,1452,0,0,0.003319859504699707,a
real,train,train,bv,0.5,plain-FBHF,364,1456,0,0,0.003307912964373827,a
real,train,train,bv,0.5,plain-FBHF,365,1460,0,0,0.0032960393000394106,a
real,train,train,bv,0.5,plain-FBHF,366,1464,0,0,0.0032842373475432396,a
real,train,train,bv,0.5,plain-FBHF,367,1468,0,0,0.0032725068740546703,a
real,train,train,bv,0.5,plain-FBHF,368,1472,0,0,0.003260847181081772,a
real,train,train,bv,0.5,plain-FBHF,369,1476,0,0,0.0032492573373019695,a
real,train,train,bv,0.5,plain-FBHF,370,1480,0,0,0.003237736877053976,a
real,train,train,bv,0.5,plain-FBHF,371,1484,0,0,0.0032262851018458605,a
real,train,train,bv,0.5,plain-FBHF,372,1488,0,0,0.003214901313185692,a
real,train,train,bv,0.5,plain-FBHF,373,1492,0,0,0.003203584346920252,a
real,train,train,bv,0.5,plain-FBHF,374,1496,0,0,0.0031923335045576096,a
real,train,train,bv,0.5,plain-FBHF,375,1500,0,0,0.0031811483204364777,a
real,train,train,bv,0.5,plain-FBHF,376,1504,0,0,0.0031700273975729942,a
real,train,train,bv,0.5,plain-FBHF,377,1508,0,0,0.003158970968797803,a
real,train,train,bv,0.5,plain-FBHF,378,1512,0,0,0.0031479783356189728,a
real,train,train,bv,0.5,plain-FBHF,379,1516,0,0,0.003137048799544573,a
real,train,train,bv,0.5,plain-FBHF,380,1520,0,0,0.003126181662082672,a
real,train,train,bv,0.5,plain-FBHF,381,1524,0,0,0.0031153764575719833,a
real,train,train,bv,0.5,plain-FBHF,382,1528,0,0,0.003104632254689932,a
real,train,train,bv,0.5,plain-FBHF,383,1532,0,0,0.0030939485877752304,a
real,train,train,bv,0.5,plain-FBHF,384,1536,0,0,0.003083325456827879,a
real,train,train,bv,0.5,plain-FBHF,385,1540,0,0,0.003072761930525303,a
real,train,train,bv,0.5,plain-FBHF,386,1544,0,0,0.0030622577760368586,a
real,train,train,bv,0.5,plain-FBHF,387,1548,0,0,0.003051812294870615,a
real,train,train,bv,0.5,plain-FBHF,388,1552,0,0,0.0030414252541959286,a
real,train,train,bv,0.5,plain-FBHF,389,1556,0,0,0.003031096188351512,a
real,train,train,bv,0.5,plain-FBHF,390,1560,0,0,0.003020824631676078,a
real,train,train,bv,0.5,plain-FBHF,391,1564,0,0,0.003010610118508339,a
real,train,train,bv,0.5,plain-FBHF,392,1568,0,0,0.0030004519503563643,a
real,train,train,bv,0.5,plain-FBHF,393,1572,0,0,0.0029903496615588665,a
real,train,train,bv,0.5,plain-FBHF,394,1576,0,0,0.0029803020879626274,a
real,train,train,bv,0.5,plain-FBHF,395,1580,0,0,0.002970309229567647,a
real,train,train,bv,0.5,plain-FBHF,396,1584,0,0,0.0029603703878819942,a
real,train,train,bv,0.5,plain-FBHF,397,1588,0,0,0.002950485795736313,a
real,train,train,bv,0.5,plain-FBHF,398,1592,0,0,0.0029406542889773846,a
real,train,train,bv,0.5,plain-FBHF,399,1596,0,0,0.0029308763332664967,a
real,train,train,bv,0.5,plain-FBHF,400,1600,0,0,0.002921151462942362,a
real,train,train,bv,0.5,plain-FBHF,401,1604,0,0,0.0029114792123436928,a
real,train,train,bv,0.5,plain-FBHF,402,1608,0,0,0.002901859348639846,a
real,train,train,bv,0.5,plain-FBHF,403,1612,0,0,0.0028922914061695337,a
real,train,train,bv,0.5,plain-FBHF,404,1616,0,0,0.0028827751521021128,a
real,train,train,bv,0.5,plain-FBHF,405,1620,0,0,0.0028733103536069393,a
real,train,train,bv,0.5,plain-FBHF,406,1624,0,0,0.0028638956137001514,a
real,train,train,bv,0.5,plain-FBHF,407,1628,0,0,0.002854531165212393,a
real,train,train,bv,0.5,plain-FBHF,408,1632,0,0,0.002845216542482376,a
real,train,train,bv,0.5,plain-FBHF,409,1636,0,0,0.0028359508141875267,a
real,train,train,bv,0.5,plain-FBHF,410,1640,0,0,0.0028267339803278446,a
real,train,train,bv,0.5,plain-FBHF,411,1644,0,0,0.002817564643919468,a
real,train,train,bv,0.5,plain-FBHF,412,1648,0,0,0.0028084428049623966,a
real,train,train,bv,0.5,plain-FBHF,413,1652,0,0,0.002799368230625987,a
real,train,train,bv,0.5,plain-FBHF,414,1656,0,0,0.0027903409209102392,a
real,train,train,bv,0.5,plain-FBHF,415,1660,0,0,0.002781359711661935,a
real,train,train,bv,0.5,plain-FBHF,416,1664,0,0,0.0027724248357117176,a
real,train,train,bv,0.5,plain-FBHF,417,1668,0,0,0.0027635358273983,a
real,train,train,bv,0.5,plain-FBHF,418,1672,0,0,0.002754692919552326,a
real,train,train,bv,0.5,plain-FBHF,419,1676,0,0,0.002745895180851221,a
real,train,train,bv,0.5,plain-FBHF,420,1680,0,0,0.002737142611294985,a
real,train,train,bv,0.5,plain-FBHF,421,1684,0,0,0.00272843474522233,a
real,train,train,bv,0.5,plain-FBHF,422,1688,0,0,0.0027197713498026133,a
real,train,train,bv,0.5,plain-FBHF,423,1692,0,0,0.0027111521922051907,a
real,train,train,bv,0.5,plain-FBHF,424,1696,0,0,0.002702576806768775,a
real,train,train,bv,0.5,plain-FBHF,425,1700,0,0,0.0026940449606627226,a
real,train,train,bv,0.5,plain-FBHF,426,1704,0,0,0.0026855566538870335,a
real,train,train,bv,0.5,plain-FBHF,427,1708,0,0,0.0026771114207804203,a
real,train,train,bv,0.5,plain-FBHF,428,1712,0,0,0.0026687090285122395,a
real,train,train,bv,0.5,plain-FBHF,429,1716,0,0,0.002660349477082491,a
real,train,train,bv,0.5,plain-FBHF,430,1720,0,0,0.0026520318351686,a
real,train,train,bv,0.5,plain-FBHF,431,1724,0,0,0.0026437551714479923,a
real,train,train,bv,0.5,plain-FBHF,432,1728,0,0,0.0026355201844125986,a
real,train,train,bv,0.5,plain-FBHF,433,1732,0,0,0.002627326175570488,a
real,train,train,bv,0.5,plain-FBHF,434,1736,0,0,0.002619172213599086,a
real,train,train,bv,0.5,plain-FBHF,435,1740,0,0,0.0026110585313290358,a
real,train,train,bv,0.5,plain-FBHF,436,1744,0,0,0.0026029846630990505,a
real,train,train,bv,0.5,plain-FBHF,437,1748,0,0,0.002594951307401061,a
real,train,train,bv,0.5,plain-FBHF,438,1752,0,0,0.0025869575329124928,a
real,train,train,bv,0.5,plain-FBHF,439,1756,0,0,0.002579003106802702,a
real,train,train,bv,0.5,plain-FBHF,440,1760,0,0,0.0025710882619023323,a
real,train,train,bv,0.5,plain-FBHF,441,1764,0,0,0.0025632125325500965,a
real,train,train,bv,0.5,plain-FBHF,442,1768,0,0,0.00255537498742342,a
real,train,train,bv,0.5,plain-FBHF,443,1772,0,0,0.0025475765578448772,a
real,train,train,bv,0.5,plain-FBHF,444,1776,0,0,0.0025398158468306065,a
real,train,train,bv,0.5,plain-FBHF,445,1780,0,0,0.0025320928543806076,a
real,train,train,bv,0.5,plain-FBHF,446,1784,0,0,0.0025244071148335934,a
real,train,train,bv,0.5,plain-FBHF,447,1788,0,0,0.0025167593266814947,a
real,train,train,bv,0.5,plain-FBHF,448,1792,0,0,0.0025091483257710934,a
real,train,train,bv,0.5,plain-FBHF,449,1796,0,0,0.0025015748105943203,a
real,train,train,bv,0.5,plain-FBHF,450,1800,0,0,0.00249403715133667,a
real,train,train,bv,0.5,plain-FBHF,451,1804,0,0,0.002486536046490073,a
real,train,train,bv,0.5,plain-FBHF,452,1808,0,0,0.0024790705647319555,a
real,train,train,bv,0.5,plain-FBHF,453,1812,0,0,0.002471640706062317,a
real,train,train,bv,0.5,plain-FBHF,454,1816,0,0,0.0024642455391585827,a
real,train,train,bv,0.5,plain-FBHF,455,1820,0,0,0.00245688552968204,a
real,train,train,bv,0.5,plain-FBHF,456,1824,0,0,0.002449559513479471,a
real,train,train,bv,0.5,plain-FBHF,457,1828,0,0,0.002442267257720232,a
real,train,train,bv,0.5,plain-FBHF,458,1832,0,0,0.0024350087624043226,a
real,train,train,bv,0.5,plain-FBHF,459,1836,0,0,0.0024277837947010994,a
real,train,train,bv,0.5,plain-FBHF,460,1840,0,0,0.0024205921217799187,a
real,train,train,bv,0.5,plain-FBHF,461,1844,0,0,0.0024134330451488495,a
real,train,train,bv,0.5,plain-FBHF,462,1848,0,0,0.002406307030469179,a
real,train,train,bv,0.5,plain-FBHF,463,1852,0,0,0.0023992140777409077,a
real,train,train,bv,0.5,plain-FBHF,464,1856,0,0,0.0023921537213027477,a
real,train,train,bv,0.5,plain-FBHF,465,1860,0,0,0.0023851264268159866,a
real,train,train,bv,0.5,plain-FBHF,466,1864,0,0,0.002378131728619337,a
real,train,train,bv,0.5,plain-FBHF,467,1868,0,0,0.0023711698595434427,a
real,train,train,bv,0.5,plain-FBHF,468,1872,0,0,0.0023642401210963726,a
real,train,train,bv,0.5,plain-FBHF,469,1876,0,0,0.0023573427461087704,a
real,train,train,bv,0.5,plain-FBHF,470,1880,0,0,0.002350477734580636,a
real,train,train,bv,0.5,plain-FBHF,471,1884,0,0,0.0023436446208506823,a
real,train,train,bv,0.5,plain-FBHF,472,1888,0,0,0.0023368431720882654,a
real,train,train,bv,0.5,plain-FBHF,473,1892,0,0,0.0023300726898014545,a
real,train,train,bv,0.5,plain-FBHF,474,1896,0,0,0.0023233334068208933,a
real,train,train,bv,0.5,plain-FBHF,475,1900,0,0,0.0023166248574852943,a
real,train,train,bv,0.5,plain-FBHF,476,1904,0,0,0.0023099472746253014,a
real,train,train,bv,0.5,plain-FBHF,477,1908,0,0,0.002303300192579627,a
real,train,train,bv,0.5,plain-FBHF,478,1912,0,0,0.0022966836113482714,a
real,train,train,bv,0.5,plain-FBHF,479,1916,0,0,0.002290097065269947,a
real,train,train,bv,0.5,plain-FBHF,480,1920,0,0,0.0022835403215140104,a
real,train,train,bv,0.5,plain-FBHF,481,1924,0,0,0.002277012914419174,a
real,train,train,bv,0.5,plain-FBHF,482,1928,0,0,0.0022705148439854383,a
real,train,train,bv,0.5,plain-FBHF,483,1932,0,0,0.0022640458773821592,a
real,train,train,bv,0.5,plain-FBHF,484,1936,0,0,0.002257605781778693,a
real,train,train,bv,0.5,plain-FBHF,485,1940,0,0,0.0022511943243443966,a
real,train,train,bv,0.5,plain-FBHF,486,1944,0,0,0.0022448112722486258,a
real,train,train,bv,0.5,plain-FBHF,487,1948,0,0,0.0022384561598300934,a
real,train,train,bv,0.5,plain-FBHF,488,1952,0,0,0.0022321282885968685,a
real,train,train,bv,0.5,plain-FBHF,489,1956,0,0,0.0022258274257183075,a
real,train,train,bv,0.5,plain-FBHF,490,1960,0,0,0.0022195535711944103,a
real,train,train,bv,0.5,plain-FBHF,491,1964,0,0,0.0022133057937026024,a
real,train,train,bv,0.5,plain-FBHF,492,1968,0,0,0.0022070840932428837,a
real,train,train,bv,0.5,plain-FBHF,493,1972,0,0,0.002200888469815254,a
real,train,train,bv,0.5,plain-FBHF,494,1976,0,0,0.0021947184577584267,a
real,train,train,bv,0.5,plain-FBHF,495,1980,0,0,0.0021885745227336884,a
real,train,train,bv,0.5,plain-FBHF,496,1984,0,0,0.0021824564319103956,a
real,train,train,bv,0.5,plain-FBHF,497,1988,0,0,0.0021763646509498358,a
real,train,train,bv,0.5,plain-FBHF,498,1992,0,0,0.002170298481360078,a
real,train,train,bv,0.5,plain-FBHF,499,1996,0,0,0.002164257923141122,a
real,train,train,bv,0.5,plain-FBHF,500,2000,0,0,0.0021582432091236115,a
real,train,train,bv,0.5,plain-FBHF,501,2004,0,0,0.0021522538736462593,a
real,train,train,bv,0.5,plain-FBHF,502,2008,0,0,0.002146290149539709,a
real,train,train,bv,0.5,plain-FBHF,503,2012,0,0,0.0021403515711426735,a
real,train,train,bv,0.5,plain-FBHF,504,2016,0,0,0.002134437672793865,a
real,train,train,bv,0.5,plain-FBHF,505,2020,0,0,0.0021285489201545715,a
real,train,train,bv,0.5,plain-FBHF,506,2024,0,0,0.002122684847563505,a
real,train,train,bv,0.5,plain-FBHF,507,2028,0,0,0.0021168459206819534,a
real,train,train,bv,0.5,plain-FBHF,508,2032,0,0,0.002111031673848629,a
real,train,train,bv,0.5,plain-FBHF,509,2036,0,0,0.002105242572724819,a
real,train,train,bv,0.5,plain-FBHF,510,2040,0,0,0.0020994781516492367,a
real,train,train,bv,0.5,plain-FBHF,511,2044,0,0,0.002093738177791238,a
real,train,train,bv,0.5,plain-FBHF,512,2048,0,0,0.002088022418320179,a
real,train,train,bv,0.5,plain-FBHF,513,2052,0,0,0.002082330407574773,a
real,train,train,bv,0.5,plain-FBHF,514,2056,0,0,0.002076662378385663,a
real,train,train,bv,0.5,plain-FBHF,515,2060,0,0,0.002071017399430275,a
real,train,train,bv,0.5,plain-FBHF,516,2064,0,0,0.002065395936369896,a
real,train,train,bv,0.5,plain-FBHF,517,2068,0,0,0.0020597970578819513,a
real,train,train,bv,0.5,plain-FBHF,518,2072,0,0,0.0020542212296277285,a
real,train,train,bv,0.5,plain-FBHF,519,2076,0,0,0.00204866798594594,a
real,train,train,bv,0.5,plain-FBHF,520,2080,0,0,0.0020431375596672297,a
real,train,train,bv,0.5,plain-FBHF,521,2084,0,0,0.0020376299507915974,a
real,train,train,bv,0.5,plain-FBHF,522,2088,0,0,0.002032144693657756,a
real,train,train,bv,0.5,plain-FBHF,523,2092,0,0,0.002026681788265705,a
real,train,train,bv,0.5,plain-FBHF,524,2096,0,0,0.002021241234615445,a
real,train,train,bv,0.5,plain-FBHF,525,2100,0,0,0.002015823032706976,a
real,train,train,bv,0.5,plain-FBHF,526,2104,0,0,0.0020104264840483665,a
real,train,train,bv,0.5,plain-FBHF,527,2108,0,0,0.0020050518214702606,a
real,train,train,bv,0.5,plain-FBHF,528,2112,0,0,0.001999699044972658,a
real,train,train,bv,0.5,plain-FBHF,529,2116,0,0,0.0019943679217249155,a
real,train,train,bv,0.5,plain-FBHF,530,2120,0,0,0.0019890586845576763,a
real,train,train,bv,0.5,plain-FBHF,531,2124,0,0,0.001983771100640297,a
real,train,train,bv,0.5,plain-FBHF,532,2128,0,0,0.0019785049371421337,a
real,train,train,bv,0.5,plain-FBHF,533,2132,0,0,0.0019732604268938303,a
real,train,train,bv,0.5,plain-FBHF,534,2136,0,0,0.0019680375698953867,a
real,train,train,bv,0.5,plain-FBHF,535,2140,0,0,0.0019628359004855156,a
real,train,train,bv,0.5,plain-FBHF,536,2144,0,0,0.0019576551858335733,a
real,train,train,bv,0.5,plain-FBHF,537,2148,0,0,0.0019524956587702036,a
real,train,train,bv,0.5,plain-FBHF,538,2152,0,0,0.0019473570864647627,a
real,train,train,bv,0.5,plain-FBHF,539,2156,0,0,0.001942239236086607,a
real,train,train,bv,0.5,plain-FBHF,540,2160,0,0,0.0019371418748050928,a
real,train,train,bv,0.5,plain-FBHF,541,2164,0,0,0.0019320650026202202,a
real,train,train,bv,0.5,plain-FBHF,542,2168,0,0,0.001927008619531989,a
real,train,train,bv,0.5,plain-FBHF,543,2172,0,0,0.0019219720270484686,a
real,train,train,bv,0.5,plain-FBHF,544,2176,0,0,0.0019169559236615896,a
real,train,train,bv,0.5,plain-FBHF,545,2180,0,0,0.001911959727294743,a
real,train,train,bv,0.5,plain-FBHF,546,2184,0,0,0.0019069835543632507,a
real,train,train,bv,0.5,plain-FBHF,547,2188,0,0,0.0019020270556211472,a
real,train,train,bv,0.5,plain-FBHF,548,2192,0,0,0.0018970896489918232,a
real,train,train,bv,0.5,plain-FBHF,549,2196,0,0,0.0018921718001365662,a
real,train,train,bv,0.5,plain-FBHF,550,2200,0,0,0.001887272810563445,a
real,train,train,bv,0.5,plain-FBHF,551,2204,0,0,0.0018823931459337473,a
real,train,train,bv,0.5,plain-FBHF,552,2208,0,0,0.0018775324570015073,a
real,train,train,bv,0.5,plain-FBHF,553,2212,0,0,0.001872690743766725,a
real,train,train,bv,0.5,plain-FBHF,554,2216,0,0,0.0018678678898140788,a
real,train,train,bv,0.5,plain-FBHF,555,2220,0,0,0.0018630638951435685,a
real,train,train,bv,0.5,plain-FBHF,556,2224,0,0,0.0018582784105092287,a
real,train,train,bv,0.5,plain-FBHF,557,2228,0,0,0.0018535119015723467,a
real,train,train,bv,0.5,plain-FBHF,558,2232,0,0,0.0018487637862563133,a
real,train,train,bv,0.5,plain-FBHF,559,2236,0,0,0.001844034413807094,a
real,train,train,bv,0.5,plain-FBHF,560,2240,0,0,0.0018393236678093672,a
real,train,train,bv,0.5,plain-FBHF,561,2244,0,0,0.0018346314318478107,a
real,train,train,bv,0.5,plain-FBHF,562,2248,0,0,0.001829957589507103,a
real,train,train,bv,0.5,plain-FBHF,563,2252,0,0,0.0018253022572025657,a
real,train,train,bv,0.5,plain-FBHF,564,2256,0,0,0.001820665318518877,a
real,train,train,bv,0.5,plain-FBHF,565,2260,0,0,0.0018160466570407152,a
real,train,train,bv,0.5,plain-FBHF,566,2264,0,0,0.0018114459235221148,a
real,train,train,bv,0.5,plain-FBHF,567,2268,0,0,0.0018068631179630756,a
real,train,train,bv,0.5,plain-FBHF,568,2272,0,0,0.001802298123948276,a
real,train,train,bv,0.5,plain-FBHF,569,2276,0,0,0.0017977508250623941,a
real,train,train,bv,0.5,plain-FBHF,570,2280,0,0,0.0017932208720594645,a
real,train,train,bv,0.5,plain-FBHF,571,2284,0,0,0.0017887081485241652,a
real,train,train,bv,0.5,plain-FBHF,572,2288,0,0,0.001784212188795209,a
real,train,train,bv,0.5,plain-FBHF,573,2292,0,0,0.001779733574949205,a
real,train,train,bv,0.5,plain-FBHF,574,2296,0,0,0.0017752718413248658,a
real,train,train,bv,0.5,plain-FBHF,575,2300,0,0,0.0017708269879221916,a
real,train,train,bv,0.5,plain-FBHF,576,2304,0,0,0.0017663990147411823,a
real,train,train,bv,0.5,plain-FBHF,577,2308,0,0,0.0017619875725358725,a
real,train,train,bv,0.5,plain-FBHF,578,2312,0,0,0.0017575925448909402,a
real,train,train,bv,0.5,plain-FBHF,579,2316,0,0,0.001753214281052351,a
real,train,train,bv,0.5,plain-FBHF,580,2320,0,0,0.001748852082528174,a
real,train,train,bv,0.5,plain-FBHF,581,2324,0,0,0.001744506531395018,a
real,train,train,bv,0.5,plain-FBHF,582,2328,0,0,0.0017401769291609526,a
real,train,train,bv,0.5,plain-FBHF,583,2332,0,0,0.0017358636250719428,a
real,train,train,bv,0.5,plain-FBHF,584,2336,0,0,0.0017315662698820233,a
real,train,train,bv,0.5,plain-FBHF,585,2340,0,0,0.0017272848635911942,a
real,train,train,bv,0.5,plain-FBHF,586,2344,0,0,0.001723019639030099,a
real,train,train,bv,0.5,plain-FBHF,587,2348,0,0,0.0017187705961987376,a
real,train,train,bv,0.5,plain-FBHF,588,2352,0,0,0.0017145371530205011,a
real,train,train,bv,0.5,plain-FBHF,589,2356,0,0,0.0017103201244026423,a
real,train,train,bv,0.5,plain-FBHF,590,2360,0,0,0.0017061186954379082,a
real,train,train,bv,0.5,plain-FBHF,591,2364,0,0,0.0017019330989569426,a
real,train,train,bv,0.5,plain-FBHF,592,2368,0,0,0.001697763567790389,a
real,train,train,bv,0.5,plain-FBHF,593,2372,0,0,0.0016936095198616385,a
real,train,train,bv,0.5,plain-FBHF,594,2376,0,0,0.0016894714208319783,a
real,train,train,bv,0.5,plain-FBHF,595,2380,0,0,0.0016853490378707647,a
real,train,train,bv,0.5,plain-FBHF,596,2384,0,0,0.001681242254562676,a
real,train,train,bv,0.5,plain-FBHF,597,2388,0,0,0.0016771514201536775,a
real,train,train,bv,0.5,plain-FBHF,598,2392,0,0,0.0016730763018131256,a
real,train,train,bv,0.5,plain-FBHF,599,2396,0,0,0.0016690168995410204,a
real,train,train,bv,0.5,plain-FBHF,600,2400,0,0,0.0016649729805067182,a
real,train,train,bv,0.5,plain-FBHF,601,2404,0,0,0.0016609448939561844,a
real,train,train,bv,0.5,plain-FBHF,602,2408,0,0,0.0016569319413974881,a
real,train,train,bv,0.5,plain-FBHF,603,2412,0,0,0.0016529345884919167,a
real,train,train,bv,0.5,plain-FBHF,604,2416,0,0,0.0016489527188241482,a
real,train,train,bv,0.5,plain-FBHF,605,2420,0,0,0.0016449859831482172,a
real,train,train,bv,0.5,plain-FBHF,606,2424,0,0,0.0016410343814641237,a
real,train,train,bv,0.5,plain-FBHF,607,2428,0,0,0.001637097797356546,a
real,train,train,bv,0.5,plain-FBHF,608,2432,0,0,0.001633176114410162,a
real,train,train,bv,0.5,plain-FBHF,609,2436,0,0,0.0016292690997943282,a
real,train,train,bv,0.5,plain-FBHF,610,2440,0,0,0.0016253764042630792,a
real,train,train,bv,0.5,plain-FBHF,611,2444,0,0,0.001621497911401093,a
real,train,train,bv,0.5,plain-FBHF,612,2448,0,0,0.001617633504793048,a
real,train,train,bv,0.5,plain-FBHF,613,2452,0,0,0.0016137829516083002,a
real,train,train,bv,0.5,plain-FBHF,614,2456,0,0,0.0016099463682621717,a
real,train,train,bv,0.5,plain-FBHF,615,2460,0,0,0.0016061237547546625,a
real,train,train,bv,0.5,plain-FBHF,616,2464,0,0,0.0016023149946704507,a
real,train,train,bv,0.5,plain-FBHF,617,2468,0,0,0.001598520204424858,a
real,train,train,bv,0.5,plain-FBHF,618,2472,0,0,0.0015947390347719193,a
real,train,train,bv,0.5,plain-FBHF,619,2476,0,0,0.001590971602126956,a
real,train,train,bv,0.5,plain-FBHF,620,2480,0,0,0.0015872177900746465,a
real,train,train,bv,0.5,plain-FBHF,621,2484,0,0,0.0015834775986149907,a
real,train,train,bv,0.5,plain-FBHF,622,2488,0,0,0.001579751493409276,a
real,train,train,bv,0.5,plain-FBHF,623,2492,0,0,0.0015760394744575024,a
real,train,train,bv,0.5,plain-FBHF,624,2496,0,0,0.001572341425344348,a
real,train,train,bv,0.5,plain-FBHF,625,2500,0,0,0.0015686573460698128,a
real,train,train,bv,0.5,plain-FBHF,626,2504,0,0,0.0015649874694645405,a
real,train,train,bv,0.5,plain-FBHF,627,2508,0,0,0.001561331795528531,a
real,train,train,bv,0.5,plain-FBHF,628,2512,0,0,0.0015576898586004972,a
real,train,train,bv,0.5,plain-FBHF,629,2516,0,0,0.0015540617750957608,a
real,train,train,bv,0.5,plain-FBHF,630,2520,0,0,0.001550447428599,a
real,train,train,bv,0.5,plain-FBHF,631,2524,0,0,0.0015468469355255365,a
real,train,train,bv,0.5,plain-FBHF,632,2528,0,0,0.0015432598302140832,a
real,train,train,bv,0.5,plain-FBHF,633,2532,0,0,0.0015396865783259273,a
real,train,train,bv,0.5,plain-FBHF,634,2536,0,0,0.0015361267141997814,a
real,train,train,bv,0.5,plain-FBHF,635,2540,0,0,0.001532580703496933,a
real,train,train,bv,0.5,plain-FBHF,636,2544,0,0,0.0015290483133867383,a
real,train,train,bv,0.5,plain-FBHF,637,2548,0,0,0.0015255291946232319,a
