data,blur,noise,mode,c,method,iteration,oracle,network_forward,backtracks,wall_time_s,mean_rel_primal_error
real,train,train,bv,0.5,plain-FBHF,295,1180,0,0,0.37360740162432193,0.004344610963016748
real,train,train,bv,0.5,plain-FBHF,296,1184,0,0,0.37487386739254,0.004325760994106531
real,train,train,bv,0.5,plain-FBHF,297,1188,0,0,0.376140333160758,0.0043070511892437935
real,train,train,bv,0.5,plain-FBHF,298,1192,0,0,0.37740679892897605,0.004288480617105961
real,train,train,bv,0.5,plain-FBHF,299,1196,0,0,0.3786732646971941,0.004270047415047884
real,train,train,bv,0.5,plain-FBHF,300,1200,0,0,0.37993973046541213,0.004251748789101839
real,train,train,bv,0.5,plain-FBHF,301,1204,0,0,0.38120619623363017,0.004233584739267826
real,train,train,bv,0.5,plain-FBHF,302,1208,0,0,0.3824726620018482,0.004215553402900696
real,train,train,bv,0.5,plain-FBHF,303,1212,0,0,0.38373912777006625,0.004197654780000448
real,train,train,bv,0.5,plain-FBHF,304,1216,0,0,0.3850055935382843,0.004179885610938072
real,train,train,bv,0.5,plain-FBHF,305,1220,0,0,0.3862720593065023,0.004162245895713568
real,train,train,bv,0.5,plain-FBHF,306,1224,0,0,0.38753852507472036,0.004144733771681786
real,train,train,bv,0.5,plain-FBHF,307,1228,0,0,0.3888049908429384,0.004127348307520151
real,train,train,bv,0.5,plain-FBHF,308,1232,0,0,0.39007145661115644,0.004110087640583515
real,train,train,bv,0.5,plain-FBHF,309,1236,0,0,0.3913379223793745,0.0040929499082267284
real,train,train,bv,0.5,plain-FBHF,310,1240,0,0,0.3926043881475925,0.004075933713465929
real,train,train,bv,0.5,plain-FBHF,311,1244,0,0,0.39387085391581056,0.004059038124978542
real,train,train,bv,0.5,plain-FBHF,312,1248,0,0,0.3951373196840286,0.004042261280119419
real,train,train,bv,0.5,plain-FBHF,313,1252,0,0,0.39640378545224664,0.004025603644549847
real,train,train,bv,0.5,plain-FBHF,314,1256,0,0,0.3976702512204647,0.0040090614929795265
real,train,train,bv,0.5,plain-FBHF,315,1260,0,0,0.3989367169886827,0.003992635291069746
real,train,train,bv,0.5,plain-FBHF,316,1264,0,0,0.40020318275690075,0.003976323641836643
real,train,train,bv,0.5,plain-FBHF,317,1268,0,0,0.4014696485251188,0.0039601256139576435
real,train,train,bv,0.5,plain-FBHF,318,1272,0,0,0.40273611429333683,0.003944038413465023
real,train,train,bv,0.5,plain-FBHF,319,1276,0,0,0.4040025800615549,0.003928061109036207
real,train,train,bv,0.5,plain-FBHF,320,1280,0,0,0.40526904582977297,0.003912191838026047
real,train,train,bv,0.5,plain-FBHF,321,1284,0,0,0.406535511597991,0.003896431066095829
real,train,train,bv,0.5,plain-FBHF,322,1288,0,0,0.40780197736620905,0.0038807764649391174
real,train,train,bv,0.5,plain-FBHF,323,1292,0,0,0.4090684431344271,0.0038652271032333374
real,train,train,bv,0.5,plain-FBHF,324,1296,0,0,0.4103349089026451,0.0038497825153172016
real,train,train,bv,0.5,plain-FBHF,325,1300,0,0,0.41160137467086316,0.0038344417698681355
real,train,train,bv,0.5,plain-FBHF,326,1304,0,0,0.4128678404390812,0.0038192046340554953
real,train,train,bv,0.5,plain-FBHF,327,1308,0,0,0.41413430620729924,0.0038040699437260628
real,train,train,bv,0.5,plain-FBHF,328,1312,0,0,0.4154007719755173,0.0037890365347266197
real,train,train,bv,0.5,plain-FBHF,329,1316,0,0,0.4166672377437353,0.0037741041742265224
real,train,train,bv,0.5,plain-FBHF,330,1320,0,0,0.41793370351195336,0.003759270766749978
real,train,train,bv,0.5,plain-FBHF,331,1324,0,0,0.4192001692801714,0.0037445356138050556
real,train,train,bv,0.5,plain-FBHF,332,1328,0,0,0.42046663504838944,0.003729897551238537
real,train,train,bv,0.5,plain-FBHF,333,1332,0,0,0.4217331008166075,0.0037153558805584908
real,train,train,bv,0.5,plain-FBHF,334,1336,0,0,0.4229995665848255,0.0037009096704423428
real,train,train,bv,0.5,plain-FBHF,335,1340,0,0,0.42426603235304355,0.0036865579895675182
real,train,train,bv,0.5,plain-FBHF,336,1344,0,0,0.4255324981212616,0.0036723001394420862
real,train,train,bv,0.5,plain-FBHF,337,1348,0,0,0.42679896388947963,0.0036581361200660467
real,train,train,bv,0.5,plain-FBHF,338,1352,0,0,0.42806542965769767,0.003644064534455538
real,train,train,bv,0.5,plain-FBHF,339,1356,0,0,0.4293318954259157,0.0036300853826105595
real,train,train,bv,0.5,plain-FBHF,340,1360,0,0,0.43059836119413375,0.0036161975003778934
real,train,train,bv,0.5,plain-FBHF,341,1364,0,0,0.4318648269623518,0.0036023990251123905
real,train,train,bv,0.5,plain-FBHF,342,1368,0,0,0.43313129273056983,0.0035886894911527634
real,train,train,bv,0.5,plain-FBHF,343,1372,0,0,0.43439775849878787,0.00357506750151515
real,train,train,bv,0.5,plain-FBHF,344,1376,0,0,0.4356642242670059,0.003561532124876976
real,train,train,bv,0.5,plain-FBHF,345,1380,0,0,0.43693069003522395,0.0035480819642543793
real,train,train,bv,0.5,plain-FBHF,346,1384,0,0,0.438197155803442,0.00353471701964736
real,train,train,bv,0.5,plain-FBHF,347,1388,0,0,0.43946362157166,0.0035214354284107685
real,train,train,bv,0.5,plain-FBHF,348,1392,0,0,0.44073008733987806,0.003508237423375249
real,train,train,bv,0.5,plain-FBHF,349,1396,0,0,0.4419965531080961,0.003495121607556939
real,train,train,bv,0.5,plain-FBHF,350,1400,0,0,0.44326301887631414,0.0034820877481251955
real,train,train,bv,0.5,plain-FBHF,351,1404,0,0,0.4445294846445322,0.0034691353794187307
real,train,train,bv,0.5,plain-FBHF,352,1408,0,0,0.4457959504127502,0.0034562647342681885
real,train,train,bv,0.5,plain-FBHF,353,1412,0,0,0.44706241618096826,0.003443474415689707
real,train,train,bv,0.5,plain-FBHF,354,1416,0,0,0.4483288819491863,0.0034307637251913548
real,train,train,bv,0.5,plain-FBHF,355,1420,0,0,0.44959534771740434,0.0034181326627731323
real,train,train,bv,0.5,plain-FBHF,356,1424,0,0,0.4508618134856224,0.0034055798314511776
real,train,train,bv,0.5,plain-FBHF,357,1428,0,0,0.4521282792538404,0.0033931052312254906
real,train,train,bv,0.5,plain-FBHF,358,1432,0,0,0.45339474502205845,0.0033807079307734966
real,train,train,bv,0.5,plain-FBHF,359,1436,0,0,0.4546612107902765,0.0033683867659419775
real,train,train,bv,0.5,plain-FBHF,360,1440,0,0,0.45592767655849453,0.003356142435222864
real,train,train,bv,0.5,plain-FBHF,361,1444,0,0,0.45719414232671257,0.003343973308801651
real,train,train,bv,0.5,plain-FBHF,362,1448,0,0,0.4584606080949306,0.003331879386678338
real,train,train,bv,0.5,plain-FBHF,363,1452,0,0,0.4597270738631487,0.003319859504699707
real,train,train,bv,0.5,plain-FBHF,364,1456,0,0,0.46099353963136674,0.003307912964373827
real,train,train,bv,0.5,plain-FBHF,365,1460,0,0,0.4622600053995848,0.0032960393000394106
real,train,train,bv,0.5,plain-FBHF,366,1464,0,0,0.4635264711678028,0.0032842373475432396
real,train,train,bv,0.5,plain-FBHF,367,1468,0,0,0.46479293693602086,0.0032725068740546703
real,train,train,bv,0.5,plain-FBHF,368,1472,0,0,0.4660594027042389,0.003260847181081772
real,train,train,bv,0.5,plain-FBHF,369,1476,0,0,0.46732586847245694,0.0032492573373019695
real,train,train,bv,0.5,plain-FBHF,370,1480,0,0,0.468592334240675,0.003237736877053976
real,train,train,bv,0.5,plain-FBHF,371,1484,0,0,0.469858800008893,0.0032262851018458605
real,train,train,bv,0.5,plain-FBHF,372,1488,0,0,0.47112526577711106,0.003214901313185692
real,train,train,bv,0.5,plain-FBHF,373,1492,0,0,0.4723917315453291,0.003203584346920252
real,train,train,bv,0.5,plain-FBHF,374,1496,0,0,0.47365819731354714,0.0031923335045576096
real,train,train,bv,0.5,plain-FBHF,375,1500,0,0,0.4749246630817652,0.0031811483204364777
real,train,train,bv,0.5,plain-FBHF,376,1504,0,0,0.4761911288499832,0.0031700273975729942
real,train,train,bv,0.5,plain-FBHF,377,1508,0,0,0.47745759461820125,0.003158970968797803
real,train,train,bv,0.5,plain-FBHF,378,1512,0,0,0.4787240603864193,0.0031479783356189728
real,train,train,bv,0.5,plain-FBHF,379,1516,0,0,0.47999052615463733,0.003137048799544573
real,train,train,bv,0.5,plain-FBHF,380,1520,0,0,0.48125699192285537,0.003126181662082672
real,train,train,bv,0.5,plain-FBHF,381,1524,0,0,0.4825234576910734,0.0031153764575719833
real,train,train,bv,0.5,plain-FBHF,382,1528,0,0,0.48378992345929145,0.003104632254689932
real,train,train,bv,0.5,plain-FBHF,383,1532,0,0,0.4850563892275095,0.0030939485877752304
real,train,train,bv,0.5,plain-FBHF,384,1536,0,0,0.4863228549957275,0.003083325456827879
real,train,train,bv,0.5,plain-FBHF,385,1540,0,0,0.48758932076394557,0.003072761930525303
real,train,train,bv,0.5,plain-FBHF,386,1544,0,0,0.4888557865321636,0.0030622577760368586
real,train,train,bv,0.5,plain-FBHF,387,1548,0,0,0.49012225230038164,0.003051812294870615
real,train,train,bv,0.5,plain-FBHF,388,1552,0,0,0.4913887180685997,0.0030414252541959286
real,train,train,bv,0.5,plain-FBHF,389,1556,0,0,0.4926551838368177,0.003031096188351512
real,train,train,bv,0.5,plain-FBHF,390,1560,0,0,0.49392164960503576,0.003020824631676078
real,train,train,bv,0.5,plain-FBHF,391,1564,0,0,0.4951881153732538,0.003010610118508339
real,train,train,bv,0.5,plain-FBHF,392,1568,0,0,0.49645458114147184,0.0030004519503563643
real,train,train,bv,0.5,plain-FBHF,393,1572,0,0,0.4977210469096899,0.0029903496615588665
real,train,train,bv,0.5,plain-FBHF,394,1576,0,0,0.4989875126779079,0.0029803020879626274
real,train,train,bv,0.5,plain-FBHF,395,1580,0,0,0.500253978446126,0.002970309229567647
real,train,train,bv,0.5,plain-FBHF,396,1584,0,0,0.501520444214344,0.0029603703878819942
real,train,train,bv,0.5,plain-FBHF,397,1588,0,0,0.502786909982562,0.002950485795736313
real,train,train,bv,0.5,plain-FBHF,398,1592,0,0,0.5040533757507801,0.0029406542889773846
real,train,train,bv,0.5,plain-FBHF,399,1596,0,0,0.5053198415189981,0.0029308763332664967
real,train,train,bv,0.5,plain-FBHF,400,1600,0,0,0.5065863072872162,0.002921151462942362
real,train,train,bv,0.5,plain-FBHF,401,1604,0,0,0.5078527730554342,0.0029114792123436928
real,train,train,bv,0.5,plain-FBHF,402,1608,0,0,0.5091192388236523,0.002901859348639846
real,train,train,bv,0.5,plain-FBHF,403,1612,0,0,0.5103857045918703,0.0028922914061695337
real,train,train,bv,0.5,plain-FBHF,404,1616,0,0,0.5116521703600884,0.0028827751521021128
real,train,train,bv,0.5,plain-FBHF,405,1620,0,0,0.5129186361283063,0.0028733103536069393
real,train,train,bv,0.5,plain-FBHF,406,1624,0,0,0.5141851018965244,0.0028638956137001514
real,train,train,bv,0.5,plain-FBHF,407,1628,0,0,0.5154515676647424,0.002854531165212393
real,train,train,bv,0.5,plain-FBHF,408,1632,0,0,0.5167180334329605,0.002845216542482376
real,train,train,bv,0.5,plain-FBHF,409,1636,0,0,0.5179844992011785,0.0028359508141875267
real,train,train,bv,0.5,plain-FBHF,410,1640,0,0,0.5192509649693966,0.0028267339803278446
real,train,train,bv,0.5,plain-FBHF,411,1644,0,0,0.5205174307376146,0.002817564643919468
real,train,train,bv,0.5,plain-FBHF,412,1648,0,0,0.5217838965058327,0.0028084428049623966
real,train,train,bv,0.5,plain-FBHF,413,1652,0,0,0.5230503622740507,0.002799368230625987
real,train,train,bv,0.5,plain-FBHF,414,1656,0,0,0.5243168280422688,0.0027903409209102392
real,train,train,bv,0.5,plain-FBHF,415,1660,0,0,0.5255832938104867,0.002781359711661935
real,train,train,bv,0.5,plain-FBHF,416,1664,0,0,0.5268497595787048,0.0027724248357117176
real,train,train,bv,0.5,plain-FBHF,417,1668,0,0,0.5281162253469228,0.0027635358273983
real,train,train,bv,0.5,plain-FBHF,418,1672,0,0,0.5293826911151409,0.002754692919552326
real,train,train,bv,0.5,plain-FBHF,419,1676,0,0,0.5306491568833589,0.002745895180851221
real,train,train,bv,0.5,plain-FBHF,420,1680,0,0,0.531915622651577,0.002737142611294985
real,train,train,bv,0.5,plain-FBHF,421,1684,0,0,0.533182088419795,0.00272843474522233
real,train,train,bv,0.5,plain-FBHF,422,1688,0,0,0.5344485541880131,0.0027197713498026133
real,train,train,bv,0.5,plain-FBHF,423,1692,0,0,0.535715019956231,0.0027111521922051907
real,train,train,bv,0.5,plain-FBHF,424,1696,0,0,0.5369814857244491,0.002702576806768775
real,train,train,bv,0.5,plain-FBHF,425,1700,0,0,0.5382479514926671,0.0026940449606627226
real,train,train,bv,0.5,plain-FBHF,426,1704,0,0,0.5395144172608852,0.0026855566538870335
real,train,train,bv,0.5,plain-FBHF,427,1708,0,0,0.5407808830291033,0.0026771114207804203
real,train,train,bv,0.5,plain-FBHF,428,1712,0,0,0.5420473487973213,0.0026687090285122395
real,train,train,bv,0.5,plain-FBHF,429,1716,0,0,0.5433138145655394,0.002660349477082491
real,train,train,bv,0.5,plain-FBHF,430,1720,0,0,0.5445802803337574,0.0026520318351686
real,train,train,bv,0.5,plain-FBHF,431,1724,0,0,0.5458467461019755,0.0026437551714479923
real,train,train,bv,0.5,plain-FBHF,432,1728,0,0,0.5471132118701935,0.0026355201844125986
real,train,train,bv,0.5,plain-FBHF,433,1732,0,0,0.5483796776384116,0.002627326175570488
real,train,train,bv,0.5,plain-FBHF,434,1736,0,0,0.5496461434066295,0.002619172213599086
real,train,train,bv,0.5,plain-FBHF,435,1740,0,0,0.5509126091748476,0.0026110585313290358
real,train,train,bv,0.5,plain-FBHF,436,1744,0,0,0.5521790749430656,0.0026029846630990505
real,train,train,bv,0.5,plain-FBHF,437,1748,0,0,0.5534455407112837,0.002594951307401061
real,train,train,bv,0.5,plain-FBHF,438,1752,0,0,0.5547120064795017,0.0025869575329124928
real,train,train,bv,0.5,plain-FBHF,439,1756,0,0,0.5559784722477198,0.002579003106802702
real,train,train,bv,0.5,plain-FBHF,440,1760,0,0,0.5572449380159378,0.0025710882619023323
real,train,train,bv,0.5,plain-FBHF,441,1764,0,0,0.5585114037841559,0.0025632125325500965
real,train,train,bv,0.5,plain-FBHF,442,1768,0,0,0.5597778695523739,0.00255537498742342
real,train,train,bv,0.5,plain-FBHF,443,1772,0,0,0.561044335320592,0.0025475765578448772
real,train,train,bv,0.5,plain-FBHF,444,1776,0,0,0.5623108010888099,0.0025398158468306065
real,train,train,bv,0.5,plain-FBHF,445,1780,0,0,0.563577266857028,0.0025320928543806076
real,train,train,bv,0.5,plain-FBHF,446,1784,0,0,0.564843732625246,0.0025244071148335934
real,train,train,bv,0.5,plain-FBHF,447,1788,0,0,0.5661101983934641,0.0025167593266814947
real,train,train,bv,0.5,plain-FBHF,448,1792,0,0,0.5673766641616821,0.0025091483257710934
real,train,train,bv,0.5,plain-FBHF,449,1796,0,0,0.5686431299299002,0.0025015748105943203
real,train,train,bv,0.5,plain-FBHF,450,1800,0,0,0.5699095956981182,0.00249403715133667
real,train,train,bv,0.5,plain-FBHF,451,1804,0,0,0.5711760614663363,0.002486536046490073
real,train,train,bv,0.5,plain-FBHF,452,1808,0,0,0.5724425272345542,0.0024790705647319555
real,train,train,bv,0.5,plain-FBHF,453,1812,0,0,0.5737089930027723,0.002471640706062317
real,train,train,bv,0.5,plain-FBHF,454,1816,0,0,0.5749754587709903,0.0024642455391585827
real,train,train,bv,0.5,plain-FBHF,455,1820,0,0,0.5762419245392084,0.00245688552968204
real,train,train,bv,0.5,plain-FBHF,456,1824,0,0,0.5775083903074264,0.002449559513479471
real,train,train,bv,0.5,plain-FBHF,457,1828,0,0,0.5787748560756445,0.002442267257720232
real,train,train,bv,0.5,plain-FBHF,458,1832,0,0,0.5800413218438625,0.0024350087624043226
real,train,train,bv,0.5,plain-FBHF,459,1836,0,0,0.5813077876120806,0.0024277837947010994
real,train,train,bv,0.5,plain-FBHF,460,1840,0,0,0.5825742533802986,0.0024205921217799187
real,train,train,bv,0.5,plain-FBHF,461,1844,0,0,0.5838407191485167,0.0024134330451488495
real,train,train,bv,0.5,plain-FBHF,462,1848,0,0,0.5851071849167346,0.002406307030469179
real,train,train,bv,0.5,plain-FBHF,463,1852,0,0,0.5863736506849527,0.0023992140777409077
real,train,train,bv,0.5,plain-FBHF,464,1856,0,0,0.5876401164531707,0.0023921537213027477
real,train,train,bv,0.5,plain-FBHF,465,1860,0,0,0.5889065822213888,0.0023851264268159866
real,train,train,bv,0.5,plain-FBHF,466,1864,0,0,0.5901730479896068,0.002378131728619337
real,train,train,bv,0.5,plain-FBHF,467,1868,0,0,0.5914395137578249,0.0023711698595434427
real,train,train,bv,0.5,plain-FBHF,468,1872,0,0,0.5927059795260429,0.0023642401210963726
real,train,train,bv,0.5,plain-FBHF,469,1876,0,0,0.593972445294261,0.0023573427461087704
real,train,train,bv,0.5,plain-FBHF,470,1880,0,0,0.5952389110624791,0.002350477734580636
real,train,train,bv,0.5,plain-FBHF,471,1884,0,0,0.596505376830697,0.0023436446208506823
real,train,train,bv,0.5,plain-FBHF,472,1888,0,0,0.5977718425989151,0.0023368431720882654
real,train,train,bv,0.5,plain-FBHF,473,1892,0,0,0.5990383083671331,0.0023300726898014545
real,train,train,bv,0.5,plain-FBHF,474,1896,0,0,0.6003047741353512,0.0023233334068208933
real,train,train,bv,0.5,plain-FBHF,475,1900,0,0,0.6015712399035692,0.0023166248574852943
real,train,train,bv,0.5,plain-FBHF,476,1904,0,0,0.6028377056717873,0.0023099472746253014
real,train,train,bv,0.5,plain-FBHF,477,1908,0,0,0.6041041714400053,0.002303300192579627
real,train,train,bv,0.5,plain-FBHF,478,1912,0,0,0.6053706372082234,0.0022966836113482714
real,train,train,bv,0.5,plain-FBHF,479,1916,0,0,0.6066371029764414,0.002290097065269947
real,train,train,bv,0.5,plain-FBHF,480,1920,0,0,0.6079035687446595,0.0022835403215140104
real,train,train,bv,0.5,plain-FBHF,481,1924,0,0,0.6091700345128774,0.002277012914419174
real,train,train,bv,0.5,plain-FBHF,482,1928,0,0,0.6104365002810955,0.0022705148439854383
real,train,train,bv,0.5,plain-FBHF,483,1932,0,0,0.6117029660493135,0.0022640458773821592
real,train,train,bv,0.5,plain-FBHF,484,1936,0,0,0.6129694318175316,0.002257605781778693
real,train,train,bv,0.5,plain-FBHF,485,1940,0,0,0.6142358975857496,0.0022511943243443966
real,train,train,bv,0.5,plain-FBHF,486,1944,0,0,0.6155023633539677,0.0022448112722486258
real,train,train,bv,0.5,plain-FBHF,487,1948,0,0,0.6167688291221857,0.0022384561598300934
real,train,train,bv,0.5,plain-FBHF,488,1952,0,0,0.6180352948904038,0.0022321282885968685
real,train,train,bv,0.5,plain-FBHF,489,1956,0,0,0.6193017606586217,0.0022258274257183075
real,train,train,bv,0.5,plain-FBHF,490,1960,0,0,0.6205682264268398,0.0022195535711944103
real,train,train,bv,0.5,plain-FBHF,491,1964,0,0,0.6218346921950578,0.0022133057937026024
real,train,train,bv,0.5,plain-FBHF,492,1968,0,0,0.6231011579632759,0.0022070840932428837
real,train,train,bv,0.5,plain-FBHF,493,1972,0,0,0.6243676237314939,0.002200888469815254
real,train,train,bv,0.5,plain-FBHF,494,1976,0,0,0.625634089499712,0.0021947184577584267
real,train,train,bv,0.5,plain-FBHF,495,1980,0,0,0.62690055526793,0.0021885745227336884
real,train,train,bv,0.5,plain-FBHF,496,1984,0,0,0.6281670210361481,0.0021824564319103956
real,train,train,bv,0.5,plain-FBHF,497,1988,0,0,0.6294334868043661,0.0021763646509498358
real,train,train,bv,0.5,plain-FBHF,498,1992,0,0,0.6306999525725842,0.002170298481360078
real,train,train,bv,0.5,plain-FBHF,499,1996,0,0,0.6319664183408021,0.002164257923141122
real,train,train,bv,0.5,plain-FBHF,500,2000,0,0,0.6332328841090202,0.0021582432091236115
real,train,train,bv,0.5,plain-FBHF,501,2004,0,0,0.6344993498772382,0.0021522538736462593
real,train,train,bv,0.5,plain-FBHF,502,2008,0,0,0.6357658156454563,0.002146290149539709
real,train,train,bv,0.5,plain-FBHF,503,2012,0,0,0.6370322814136743,0.0021403515711426735
real,train,train,bv,0.5,plain-FBHF,504,2016,0,0,0.6382987471818924,0.002134437672793865
real,train,train,bv,0.5,plain-FBHF,505,2020,0,0,0.6395652129501104,0.0021285489201545715
real,train,train,bv,0.5,plain-FBHF,506,2024,0,0,0.6408316787183285,0.002122684847563505
real,train,train,bv,0.5,plain-FBHF,507,2028,0,0,0.6420981444865465,0.0021168459206819534
real,train,train,bv,0.5,plain-FBHF,508,2032,0,0,0.6433646102547645,0.002111031673848629
real,train,train,bv,0.5,plain-FBHF,509,2036,0,0,0.6446310760229825,0.002105242572724819
real,train,train,bv,0.5,plain-FBHF,510,2040,0,0,0.6458975417912006,0.0020994781516492367
real,train,train,bv,0.5,plain-FBHF,511,2044,0,0,0.6471640075594186,0.002093738177791238
real,train,train,bv,0.5,plain-FBHF,512,2048,0,0,0.6484304733276367,0.002088022418320179
